caseid,tanggal,cases,hewan,spid,disease,prop,kab,kec,desa,lon,lat
2595485,17-11-2020,1,anjing lokal,62,Rabies,Riau,Bengkalis,Mandau,Air Jamban,101.122523228546,1.21842640500003
2683740,11-11-2020,1,Anjing,60,Rabies,Sumatera Utara,Humbang Hasundutan,Lintong Nihuta,Sigompul,98.886881,2.246
2669965,15-07-2020,1,Anjing,60,Rabies,Riau,Indragiri Hilir,Keritang,Kotabaru Seberida,102.821945357922,-0.800482808999959
2680120,15-01-2020,5,Anjing,60,Rabies,Sulawesi Tengah,Toli Toli,Galang,Tinigi,120.941473837162,1.15928602050005
2677298,01-02-2020,1,Anjing,60,Rabies,Sulawesi Tengah,Poso,Pamona Pusulemba,Sangele,120.652549441251,-1.78961968249996
2673447,14-07-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Pineleng,Kali,124.839152383161,1.39173022600005
2677704,29-02-2020,1,kambing,40,Rabies,Sulawesi Tengah,Banggai Kepulauan,Totikum,Tone,123.514801332943,-1.38200162749996
2683757,04-09-2020,1,Anjing,60,Rabies,Sumatera Utara,Humbang Hasundutan,Dolok Sanggul,Huta Bagasan,98.6670103403225,2.22141490850004
2672807,31-07-2020,1,Anjing,60,Rabies,Sumatera Utara,Gunung Sitoli,Gunung Sitoli,Sisarahili Sisambalahe,97.5799856407084,1.25063697850004
2410235,13-02-2020,1,Anjing dalam,215,Rabies,Nusa Tenggara Barat,Sumbawa,Labangka,Sekokat,117.689549786111,-8.89430649949995
2683139,11-06-2020,1,Anjing,60,Rabies,Nusa Tenggara Barat,Kota Bima,Rasanae Timur,Kodo,118.812687844423,-8.51594849849994
2674251,27-11-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Tombulu,Sawangan,124.869994230139,1.42723772550005
2677507,02-02-2020,1,Anjing,60,Rabies,Sulawesi Tengah,Poso,Pamona Pusulemba,Tonusu,120.467768997951,-1.70052528249994
2461400,24-04-2020,1,Anjing,60,Rabies,Bali,Buleleng,Gerokgak,Banyupoh,114.65651772422,-8.17775499999996
2674706,13-12-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Pineleng,Kali,124.839152383161,1.39173022600005
2674184,15-10-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Tombariri,Ranowangko,124.659615287912,1.36670384750005
2586271,01-11-2020,1,anjing lokal,62,Rabies,Nusa Tenggara Barat,Sumbawa,Moyo Hulu,Sebasang,117.454904160006,-8.65135299949995
2413339,17-02-2020,1,Anjing,60,Rabies,Nusa Tenggara Timur,Manggarai,Langke Rembong,Satar Tacik,120.443222009524,-8.61719249299995
2670015,12-05-2020,1,Anjing,60,Rabies,Bali,Karang Asem,Karang Asem,Bugbug,115.57859206327,-8.49998699999995
2481066,28-05-2020,1,Anjing,60,Rabies,Bali,Karang Asem,Selat,Duda Timur,115.508266060787,-8.45897299999996
2681046,19-06-2020,1,anjing kampung,519,Rabies,Nusa Tenggara Barat,Kota Bima,Rasanae Timur,Lampe,118.854255055441,-8.51940449899996
2683619,15-04-2020,1,kucing,64,Rabies,Kalimantan Timur,Kutai Timur,Sengatta Utara,Swarga Bara,117.480745475669,0.577981644000033
2673901,29-11-2020,1,kucing,64,Rabies,Sumatera Barat,Tanah Datar,Rambatan,Iii Koto,100.542572347994,-0.520254088999963
2674940,15-09-2020,1,Anjing,60,Rabies,Sulawesi Tengah,Tojo Una Una,Ulu Bongka,Kasiala,121.589496281504,-1.20699906099995
2673602,21-09-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Tombulu,Sawangan,124.869994230139,1.42723772550005
2513903,15-07-2020,1,Anjing,60,Rabies,Bali,Buleleng,Seririt,Pengastulan,114.913966257757,-8.18783349999995
2668948,15-09-2020,1,kucing,64,Rabies,Riau,Pekanbaru,Sail,Cinta Raja,101.464708325362,0.474366307000054
2542599,26-08-2020,1,Anjing,60,Rabies,Riau,Indragiri Hilir,Tembilahan,Sungai Perak,103.153329583353,-0.333687931499952
2673282,11-05-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Tombariri,Poopoh,124.624744779189,1.37672928950005
2591762,11-11-2020,1,Anjing,60,Rabies,Nusa Tenggara Barat,Sumbawa,Plampang,Sepakat,117.726914957631,-8.83368668999995
2671952,15-12-2020,1,anjing kampung,519,Rabies,Sulawesi Tengah,Buol,Momunu,Lamadong 2,121.330918571503,1.11267953900003
2586274,01-11-2020,1,anjing lokal,62,Rabies,Nusa Tenggara Barat,Sumbawa,Moyo Hulu,Lito,117.510383139659,-8.68713599999995
2549848,07-09-2020,1,Anjing,60,Rabies,Bali,Karang Asem,Kubu,Ban,115.490726961798,-8.27158249999994
2609399,11-12-2020,1,Anjing,60,Rabies,Bali,Bangli,Bangli,Pengotan,115.378898603365,-8.34164949999993
2683789,09-02-2020,1,Anjing,60,Rabies,Sumatera Utara,Mandailing Natal,Naga Juang,Tambiski,99.4893091425455,0.839584496500038
2673501,04-08-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Pineleng,Kali,124.839152383161,1.39173022600005
2683750,07-11-2020,1,Anjing,60,Rabies,Sumatera Utara,Humbang Hasundutan,Dolok Sanggul,Janji,98.718403166153,2.23927615600005
2678640,07-10-2020,1,Anjing,60,Rabies,Kalimantan Tengah,Barito Timur,Patangkep Tutui,Ampari Bora,115.197979229548,-2.00354170799997
2505058,02-07-2020,1,Anjing,60,Rabies,Nusa Tenggara Timur,Manggarai,Ruteng,Bulan,120.353589816062,-8.63527649399995
2428660,06-03-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Langowan Barat,Tumaratas,124.801499670317,1.14719621500004
2670021,05-03-2020,1,Anjing,60,Rabies,Bali,Karang Asem,Karang Asem,Bugbug,115.57859206327,-8.49998699999995
2697527,03-09-2020,1,Anjing,60,Rabies,Jambi,Kota Jambi,Kota Baru,Rawa Sari,103.620113967646,-1.62971472699994
2682481,15-04-2020,4,Anjing,60,Rabies,Sumatera Utara,Tapanuli Selatan,Sipirok,Antur Mangan,99.2122107948228,1.60122346100005
2618591,29-12-2020,1,Anjing,60,Rabies,Bengkulu,Bengkulu,Gading Cempaka,Lingkar Barat,102.287460304166,-3.86324707249995
2681606,14-09-2020,1,Anjing,60,Rabies,Bali,Badung,Mengwi,Buduk,115.157568308528,-8.60974999999993
2680957,01-05-2020,1,anjing kampung,519,Rabies,Nusa Tenggara Barat,Kota Bima,Asakota,Jatibaru Timur,118.736024026147,-8.39864499899994
2683183,11-07-2020,1,Anjing,60,Rabies,Nusa Tenggara Barat,Kota Bima,Asakota,Jatibaru Timur,118.736024026147,-8.39864499899994
2681666,04-10-2020,1,Anjing,60,Rabies,Sulawesi Barat,Mamasa,Sumarorong,Batanguru,119.38227716239,-3.15594149949996
2573144,12-10-2020,1,anjing kampung,519,Rabies,Riau,Indragiri Hilir,Keritang,Pasar Kembang,102.791039517619,-0.817629098499964
2443736,27-03-2020,1,Anjing,60,Rabies,Kalimantan Barat,Sambas,Tebas,Sempalai,109.162144584517,1.24833673250006
2402612,04-02-2020,1,anjing kampung,519,Rabies,Nusa Tenggara Barat,Sumbawa,Tarano,Banda,118.048216,-8.706922
2495498,18-06-2020,1,Anjing,60,Rabies,Riau,Bengkalis,Mandau,Babussalam,101.1364405679,1.20833200050006
2431233,10-03-2020,1,Anjing,60,Rabies,Bali,Buleleng,Seririt,Joanyar,114.94095208229,-8.21097949999995
2618590,29-12-2020,1,Anjing,60,Rabies,Bengkulu,Bengkulu,Muara Bangka Hulu,Bentiring Permai,102.32390161873,-3.74998780449997
2673887,28-09-2020,1,Anjing,60,Rabies,Sumatera Barat,Tanah Datar,Tanjung Baru,Tanjuang Alam,100.510801689897,-0.325512631999942
2670019,23-03-2020,1,Anjing,60,Rabies,Bali,Karang Asem,Karang Asem,Seraya Barat,115.630053933043,-8.46257999999995
2674171,29-09-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Tombulu,Kembes Satu,124.860922112727,1.39209071500005
2701668,18-06-2020,1,Anjing,60,Rabies,Jambi,Kota Jambi,Kota Baru,Simpang Iii Sipin,103.625697282668,-1.64295560149995
2380889,09-01-2020,1,Anjing,60,Rabies,Bali,Bangli,Kintamani,Kintamani,115.357807136869,-8.24597649999995
2505057,02-07-2020,1,Anjing,60,Rabies,Nusa Tenggara Timur,Manggarai,Satar mese Barat,Satar Luju,120.297472530245,-8.78616649499995
2549915,07-09-2020,1,Anjing,60,Rabies,Bali,Tabanan,Kerambitan,Sembung Gede,115.0818241971,-8.51134999999996
2479182,24-05-2020,1,Anjing,60,Rabies,Bali,Klungkung,Banjarangkan,Takmung,115.382537266858,-8.55690449999997
2677521,25-06-2020,1,kucing,64,Rabies,Sulawesi Tengah,Poso,Pamona Utara,Sawidago,120.675069782768,-1.72071403099997
2673520,25-08-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Pineleng,Pineleng I,124.833355976593,1.40793917300005
2673559,07-09-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Tompaso,Tember,124.833128548534,1.17354420900006
2509531,09-07-2020,1,Anjing,60,Rabies,Nusa Tenggara Timur,Manggarai,Cibal,Wudi,120.46923044705,-8.55305749399994
2674068,05-05-2020,1,Anjing,60,Rabies,Sumatera Barat,Lima Puluh Kota,Guguak,Vii Koto Talago,100.525808824959,-0.0897952334999275
2493579,16-06-2020,1,Anjing,60,Rabies,Bali,Tabanan,Tabanan,Tunjuk,115.124506673211,-8.48664599999995
2672351,30-01-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Sonder,Talikuran,124.768200912358,1.27266160650004
2388066,19-01-2020,1,Anjing,60,Rabies,Bali,Bangli,Kintamani,Selulung,115.273944628853,-8.20989999999995
2669979,04-11-2020,1,Anjing,60,Rabies,Bali,Karang Asem,Karang Asem,Bukit,115.63144840514,-8.43576399999995
2681885,20-10-2020,1,Anjing,60,Rabies,Bali,Klungkung,Klungkung,Kamasan,115.401028455285,-8.55623999999995
2615327,23-12-2020,1,anjing lokal,62,Rabies,Nusa Tenggara Barat,Sumbawa,Moyo Hulu,Mokong,117.466765908484,-8.58964599949996
2669988,06-10-2020,1,Anjing,60,Rabies,Bali,Karang Asem,Karang Asem,Karangasem,115.604042227606,-8.45796949999993
2442865,26-03-2020,1,Anjing,60,Rabies,Riau,Bengkalis,Siak Kecil,Sumber Jaya,102.016172865895,1.19833207050007
2598300,22-11-2020,1,anjing lokal,62,Rabies,Nusa Tenggara Barat,Sumbawa,Moyo Hulu,Sempe,117.344667482432,-8.65629149949996
2458860,20-04-2020,1,Anjing luar anak,219,Rabies,Kalimantan Barat,Sekadau,Sekadau Hilir,Sungai Ringin,110.938947822605,-0.0493196194999541
2680198,04-09-2020,1,Anjing,60,Rabies,Sulawesi Tengah,Palu,Palu Utara,Mamboro,119.940178401488,-0.833385258499931
2591846,11-11-2020,1,kambing,40,Rabies,Sulawesi Tengah,Buol,Lakea,Ilambe,121.167935997502,1.17628699350004
2542880,26-08-2020,1,Anjing,60,Rabies,Jawa Barat,Bandung Barat,Cipongkor,Baranangsiang,107.353861872544,-6.90843129149994
2683796,18-03-2020,1,Anjing,60,Rabies,Sumatera Utara,Mandailing Natal,Panyabungan Utara,Kampung Baru,99.6339111811092,0.929127630500034
2424796,02-03-2020,1,Anjing,60,Rabies,Bali,Buleleng,Sukasada,Gitgit,115.143540397654,-8.21265949999997
2576755,19-10-2020,1,anjing lokal,62,Rabies,Riau,Kampar,Tambang,Aur Sati,101.349975824542,0.228545632000049
2590212,07-11-2020,1,anjing lokal,62,Rabies,Nusa Tenggara Barat,Sumbawa,Moyo Hulu,Semamung,117.409361944181,-8.66343846449996
2683833,02-09-2020,1,Anjing,60,Rabies,Sumatera Utara,Mandailing Natal,Naga Juang,Banua Rakyat,99.4469675149625,0.902846839000063
2681916,15-03-2020,1,Anjing,60,Rabies,Sulawesi Tengah,Morowali Utara,Lembo Raya,Bintangor,121.05253094211,-1.83297651549995
2598299,22-11-2020,1,anjing lokal,62,Rabies,Nusa Tenggara Barat,Sumbawa,Moyo Hulu,Mokong,117.466765908484,-8.58964599949996
2557971,21-09-2020,1,anjing lokal,62,Rabies,Nusa Tenggara Barat,Sumbawa,Moyo Hulu,Marga Karya,117.359609011998,-8.62069390749994
2593832,14-11-2020,1,anjing lokal,62,Rabies,Nusa Tenggara Barat,Sumbawa,Moyo Hulu,Batubulan,117.467387985751,-8.60467803599994
2672343,17-01-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Mandolang,Tateli Tiga,124.765793,1.397454
2429285,06-03-2020,1,kucing,64,Rabies,Riau,Siak,Bunga Raya,Jati Baru,102.012246927978,0.948179071000055
2603087,29-11-2020,1,anjing lokal,62,Rabies,Nusa Tenggara Barat,Sumbawa,Moyo Hulu,Batubulan,117.467387985751,-8.60467803599994
2681085,15-09-2020,1,anjing kampung,519,Rabies,Nusa Tenggara Barat,Kota Bima,Mpunda,Panggi,118.761957729991,-8.47319099849994
2677701,24-02-2020,2,Anjing,60,Rabies,Sulawesi Tengah,Banggai Kepulauan,Totikum,Batang Babasal,123.520364014213,-1.31481717999995
2683734,10-12-2020,1,kucing,64,Rabies,Sumatera Utara,Humbang Hasundutan,Dolok Sanggul,Pasar Dolok Sanggul,98.7325497302164,2.22613023250005
2697395,25-03-2020,1,Anjing,60,Rabies,Jambi,Kota Jambi,Jambi Selatan,Paal Merah,103.683147374135,-1.65474611499997
2673976,23-03-2020,1,kambing,40,Rabies,Sumatera Barat,Sijunjung,Koto Tujuh,Padang Laweh,100.975300628237,-0.650215535499939
2668967,30-07-2020,1,kucing,64,Rabies,Riau,Pekanbaru,Marpoyan Damai,Tengkerang Barat,101.427785527333,0.463877007000036
2683805,09-03-2020,1,Anjing,60,Rabies,Sumatera Utara,Mandailing Natal,Lembah Sorik Merapi,Maga Lombang,99.5634502931198,0.734573361500054
2697392,14-03-2020,1,Anjing,60,Rabies,Jambi,Kota Jambi,Telanaipura,Legok,103.632537710831,-1.59645086549997
2681019,10-05-2020,1,anjing kampung,519,Rabies,Nusa Tenggara Barat,Kota Bima,Asakota,Jatiwangi,118.785838923239,-8.40585199849994
2674098,24-08-2020,1,Anjing,60,Rabies,Sumatera Barat,Lima Puluh Kota,Payakumbuh,Piubang,100.581388297479,-0.20535444549995
2399208,31-01-2020,1,Anjing,60,Rabies,Sumatera Barat,Pasaman Barat,Koto Balingka,Parik,99.489396922364,0.317675067500033
2681043,18-06-2020,1,anjing kampung,519,Rabies,Nusa Tenggara Barat,Kota Bima,Asakota,Jatiwangi,118.785838923239,-8.40585199849994
2465778,29-04-2020,1,Anjing,60,Rabies,Nusa Tenggara Barat,Sumbawa,Labangka,Labangka,117.740299649871,-8.90724399949994
2456841,16-04-2020,1,Anjing,60,Rabies,Lampung,Way Kanan,Baradatu,Setia Negara,104.576954531802,-4.71021899949994
2677533,23-07-2020,1,Anjing,60,Rabies,Sulawesi Tengah,Poso,Pamona Pusulemba,Sangele,120.652549441251,-1.78961968249996
2673110,16-04-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Eris,Tandengan Satu,124.953303,1.207094
2596013,18-11-2020,1,anjing lokal,62,Rabies,Nusa Tenggara Barat,Sumbawa,Moyo Hulu,Semamung,117.409361944181,-8.66343846449996
2406685,09-02-2020,1,Anjing,60,Rabies,Bali,Karang Asem,Selat,Pering Sari,115.47221645998,-8.43487199999993
2674130,12-12-2020,1,Anjing,60,Rabies,Sumatera Barat,Lima Puluh Kota,Bukit Barisan,Mahek,100.49618177726,0.0480924965000327
2674094,06-08-2020,1,Anjing,60,Rabies,Sumatera Barat,Lima Puluh Kota,Lareh Sago Halaban,Batu Payung,100.736489421107,-0.25231436599995
2554614,15-09-2020,1,Anjing,60,Rabies,Nusa Tenggara Timur,Manggarai,Langke Rembong,Carep,120.472004407629,-8.63366149349994
2683744,09-11-2020,1,Anjing,60,Rabies,Sumatera Utara,Humbang Hasundutan,Sijama Polang,Bonan Dolok I,98.7097581241137,2.11895798250004
2673321,27-05-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Langowan Timur,Teep,124.857939070618,1.12185875700004
2386920,17-01-2020,1,Anjing,60,Rabies,Bali,Bangli,Kintamani,Batur Tengah,115.363073079936,-8.27439349999997
2505818,03-07-2020,1,Anjing,60,Rabies,Bali,Karang Asem,Bebandem,Jungutan,115.520858284039,-8.41261999999995
2488026,08-06-2020,1,Anjing,60,Rabies,Bali,Klungkung,Klungkung,Selisihan,115.391523978453,-8.49315199999995
2377847,06-01-2020,1,Anjing,60,Rabies,Bali,Gianyar,Payangan,Buahan Kaja,115.251842430641,-8.34572649999996
2681933,15-04-2020,2,Anjing,60,Rabies,Sulawesi Tengah,Morowali Utara,Lembo Raya,Ronta,121.337887984998,-2.29961704799993
2673265,15-06-2020,1,Anjing,60,Rabies,Nusa Tenggara Timur,Ngada,Golewa Barat,Rakalaba,121.01800997226,-8.82350449099994
2685890,02-03-2020,1,Anjing,60,Rabies,Bali,Gianyar,Blahbatuh,Keramas,115.322052965904,-8.58921249999997
2605892,03-12-2020,1,anjing lokal,62,Rabies,Nusa Tenggara Barat,Sumbawa,Moyo Hulu,Lito,117.510383139659,-8.68713599999995
2674064,27-03-2020,1,kucing,64,Rabies,Sumatera Barat,Lima Puluh Kota,Luhak,Mungo,100.708505090655,-0.253059230499929
2579572,21-10-2020,1,Anjing,60,Rabies,Kalimantan Selatan,Tabalong,Tanta,Warukin,115.404306079357,-2.26400549949994
2674241,25-11-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Mandolang,Koha Barat,124.765793,1.397454
2701667,01-04-2020,1,Anjing,60,Rabies,Jambi,Kota Jambi,Telanaipura,Buluran Kenali,103.624381221791,-1.59485512949996
2673084,06-04-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Tombariri,Sarani Matani,124.692965776867,1.36932335200004
2673583,14-09-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Kakas,Tounelet,124.858458103584,1.16902623650006
2683049,29-02-2020,1,anjing kampung,519,Rabies,Nusa Tenggara Barat,Kota Bima,Rasanae Timur,Kodo,118.812687844423,-8.51594849849994
2673389,16-06-2020,1,Anjing,60,Rabies,Nusa Tenggara Timur,Ngada,Bajawa,Faobata,120.995432273752,-8.76036649049996
2678693,15-09-2020,1,Anjing,60,Rabies,Kalimantan Tengah,Barito Timur,Dusun Timur,Didi,115.092630365157,-2.06676113599994
2681936,15-06-2020,4,Anjing,60,Rabies,Sulawesi Tengah,Morowali Utara,Lembo Raya,Ronta,121.337887984998,-2.29961704799993
2674216,04-11-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Tombariri,Ranowangko,124.659615287912,1.36670384750005
2567533,05-10-2020,1,Anjing luar anak,219,Rabies,Bali,Bangli,Kintamani,Bayunggede,115.352207326219,-8.29554249999995
2681938,15-07-2020,1,Anjing,60,Rabies,Sulawesi Tengah,Morowali Utara,Lembo Raya,Poona,121.228563808446,-2.27812582099995
2673193,27-04-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Lembean Timur,Seretan,124.958595772356,1.18734387450004
2495509,18-06-2020,1,kucing,64,Rabies,Riau,Bengkalis,Mandau,Air Jamban,101.122523228546,1.21842640500003
2485900,04-06-2020,1,Anjing,60,Rabies,Bali,Klungkung,Dawan,Besan,115.453845762774,-8.51537699999994
2674716,16-12-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Pineleng,Kali Selatan,124.782521078202,1.40770892050003
2674733,21-12-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Pineleng,Kali,124.839152383161,1.39173022600005
2682552,30-12-2020,1,Anjing,60,Rabies,Sumatera Utara,Deli Serdang,Pancur Batu,Namo Bintang,98.6225319341696,3.50176188900002
2419881,25-02-2020,1,Anjing,60,Rabies,Jambi,Muaro Jambi,Bahar Utara,Markanding,103.457519857487,-1.81051897999996
2609393,11-12-2020,1,anjing lokal,62,Rabies,Nusa Tenggara Barat,Sumbawa,Moyo Hulu,Mokong,117.466765908484,-8.58964599949996
2682255,07-09-2020,1,Anjing,60,Rabies,Sumatera Utara,Medan,Medan Helvetia,Helvetia Timur,98.6302877060718,3.63000807650005
2485129,03-06-2020,1,Anjing,60,Rabies,Bali,Karang Asem,Bebandem,Sibetan,115.534236734218,-8.45663629149996
2681927,15-03-2020,2,Anjing,60,Rabies,Sulawesi Tengah,Morowali Utara,Lembo Raya,Ronta,121.337887984998,-2.29961704799993
2673396,29-06-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Eris,Watumea,124.907534311801,1.20482800350007
2673496,01-08-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Kakas,Kaweng,124.903325491121,1.15925161100006
2674126,09-11-2020,1,Anjing,60,Rabies,Sumatera Barat,Lima Puluh Kota,Mungka,Talang Maua,100.554406165345,-0.0232678129999613
2673105,14-04-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Eris,Watumea,124.907534311801,1.20482800350007
2477936,20-05-2020,1,Anjing,60,Rabies,Bali,Jembrana,Melaya,Tuwed,114.528382661888,-8.31932349999997
2677605,20-01-2020,1,Anjing,60,Rabies,Sumatera Utara,Deli Serdang,Sunggal,Purwodadi,98.5954856941856,3.60735473500006
2530951,10-08-2020,1,Anjing,60,Rabies,Bali,Tabanan,Kediri,Kaba Kaba,115.140384292067,-8.57864199999997
2672484,28-02-2020,1,Anjing,60,Rabies,Sumatera Utara,Gunung Sitoli,Gunung Sitoli Utara,Teluk Belukar,97.5081919532055,1.39634070900004
2674174,30-09-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Tombariri Timur,Lolah,124.737975,1.364005
2667483,18-11-2020,1,Anjing,60,Rabies,Riau,Pekanbaru,Bukit Raya,Simpang Tiga,101.486071916057,0.397999242500049
2674259,27-11-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Langowan Barat,Walewangko,124.773113469694,1.13748226700005
2681935,15-06-2020,1,Anjing,60,Rabies,Sulawesi Tengah,Morowali Utara,Lembo Raya,Bintangor,121.05253094211,-1.83297651549995
2593833,14-11-2020,1,anjing lokal,62,Rabies,Nusa Tenggara Barat,Sumbawa,Moyo Hulu,Batubulan,117.467387985751,-8.60467803599994
2673481,29-07-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Tombariri Timur,Lolah Satu,124.724955,1.355427
2535034,15-08-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Kombi,Kombi,124.984857810714,1.19803271550003
2683202,11-07-2020,1,Anjing,60,Rabies,Nusa Tenggara Barat,Kota Bima,Asakota,Kolo,118.744301736473,-8.35860749849996
2674075,08-07-2020,1,Anjing,60,Rabies,Sumatera Barat,Lima Puluh Kota,Luhak,Tanjung Haro Sikabu Kab,100.665164864856,-0.294244705999944
2683955,27-06-2020,1,anjing lokal,62,Rabies,Bali,Buleleng,Gerokgak,Pejarakan,114.550010884853,-8.15896199999997
2669066,27-01-2020,1,Anjing,60,Rabies,Riau,Pekanbaru,Payung Sekaki,Labuh Baru Barat,101.357233974156,0.495997607000049
2670027,06-01-2020,1,Anjing,60,Rabies,Bali,Karang Asem,Sidemen,Sidemen,115.455361898761,-8.47187999999997
2674204,02-11-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Tombariri,Sarani Matani,124.692965776867,1.36932335200004
2681054,12-06-2020,1,anjing kampung,519,Rabies,Nusa Tenggara Barat,Kota Bima,Asakota,Kolo,118.744301736473,-8.35860749849996
2599439,24-11-2020,1,Anjing,60,Rabies,Jawa Barat,Bandung Barat,Cipongkor,Cibenda,107.323324429036,-6.95119714749995
2465772,29-04-2020,1,Anjing,60,Rabies,Nusa Tenggara Barat,Sumbawa,Labangka,Jaya Makmur,117.65359284831,-8.88264149899996
2443008,26-03-2020,1,Anjing,60,Rabies,Lampung,Pringsewu,Ambarawa,Ambarawa,104.962727770644,-5.41265499999994
2672805,31-07-2020,2,Anjing,60,Rabies,Sumatera Utara,Gunung Sitoli,Gunung Sitoli,Hilina A,97.5931476995881,1.25353382400004
2438822,20-03-2020,1,anjing lokal,62,Rabies,Riau,Indragiri Hulu,Sungai Lala,Kuala Lala,102.18810026935,-0.444747864999954
2674212,04-11-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Tombulu,Kamangta,124.86610352977,1.41279265900005
2685914,31-08-2020,1,Anjing,60,Rabies,Bali,Gianyar,Tegallalang,Keliki,115.25820144449,-8.47412299999993
2677513,03-02-2020,1,Anjing,60,Rabies,Sulawesi Tengah,Poso,Pamona Barat,Meko,120.506992,-1.913883
2673188,23-04-2020,1,Anjing,60,Rabies,Sulawesi Utara,Minahasa,Mandolang,Tateli Weru,124.739959,1.435163
2683127,19-05-2020,1,Anjing,60,Rabies,Nusa Tenggara Barat,Kota Bima,Asakota,Jatibaru Timur,118.736024026147,-8.39864499899994
2564363,30-09-2020,1,Anjing,60,Rabies,Jawa Barat,Bandung Barat,Cipongkor,Baranangsiang,107.353861872544,-6.90843129149994
2410251,13-02-2020,1,Anjing,60,Rabies,Nusa Tenggara Barat,Sumbawa,Labangka,Suka Damai,117.71281689975,-8.89144799899995
2469087,04-05-2020,1,Anjing,60,Rabies,Kalimantan Barat,Kapuas Hulu,Batang Lupar,Sungai Ajung,112.361264574894,0.960711866500048
2480612,27-05-2020,1,Anjing,60,Rabies,Riau,Kampar,Kampar,Air Tiris,101.185669956242,0.216341920000048
2384088,14-01-2020,1,Anjing,60,Rabies,Riau,Kampar,Tapung Hulu,Kusau Makmur,100.790760075587,0.60848680600003
2681952,15-10-2020,2,Anjing,60,Rabies,Sulawesi Tengah,Morowali Utara,Lembo Raya,Mandula,121.227631396951,-2.29166251899994
2533465,13-08-2020,1,Anjing,60,Rabies,Bali,Karang Asem,Kubu,Ban,115.490726961798,-8.27158249999994
2668954,01-11-2020,1,Anjing,60,Rabies,Riau,Pekanbaru,Bina Widya,Simpang Baru,101.367052752174,0.42003816950006
2669233,26-11-2020,1,Anjing,60,Rabies,Sulawesi Utara,Bolaang Mongondow,Dumoga Utara,Mopugad Utara I,123.8673426315,0.573564285500055
2701669,07-05-2020,1,Anjing,60,Rabies,Jambi,Kota Jambi,Kota Baru,Simpang Iii Sipin,103.625697282668,-1.64295560149995
2605921,03-12-2020,1,Anjing luar dewasa,220,Rabies,Bali,Bangli,Bangli,Pengotan,115.378898603365,-8.34164949999993
2677489,01-02-2020,1,Anjing,60,Rabies,Sulawesi Tengah,Poso,Pamona Pusulemba,Pamona,120.567411834263,-1.70009338699995
2586276,01-11-2020,1,anjing lokal,62,Rabies,Nusa Tenggara Barat,Sumbawa,Moyo Hulu,Lito,117.510383139659,-8.68713599999995
2697382,13-01-2020,1,Anjing,60,Rabies,Jambi,Kota Jambi,Kota Baru,Kenali Besar,103.593339046207,-1.64695209249996
2544245,28-08-2020,1,kambing Kacang,125,Rabies,Sulawesi Tengah,Buol,Karamat,Monano,121.303630379257,1.19801926400004
2468770,04-05-2020,1,Anjing,60,Rabies,Bali,Klungkung,Dawan,Dawan Klod,115.443176477121,-8.54251599999995
2423190,28-02-2020,1,Anjing,60,Rabies,Nusa Tenggara Timur,Manggarai Barat,Lembor,Tangge,120.158657158543,-8.71309299599997
2674101,03-09-2020,1,Anjing,60,Rabies,Sumatera Barat,Lima Puluh Kota,Situjuah Limo Nagari,Situjuah Banda Dalam,100.622573561653,-0.309070004999938
2468330,03-05-2020,1,Anjing,60,Rabies,Nusa Tenggara Timur,Ende,Ndona,Nanganesa,121.698333600304,-8.83118448349995
